song_id,true_label,true_class,pred_label,pred_class,correct,max_confidence,entropy,is_borderline,prob_happy,prob_calm,prob_tense,prob_sad,high_confidence,high_confidence_error,high_confidence_0_8,high_confidence_error_0_8,high_confidence_0_9,high_confidence_error_0_9
1168,0,happy,3,sad,0,0.7488441507021586,0.8275608775335869,False,0.0489862605929374,0.1043827711294094,0.0977868319799502,0.7488441507021586,True,True,False,False,False,False
1247,2,tense,0,happy,0,0.7846811930338542,0.5241592271500616,False,0.7846811930338542,0.0002207431987547,0.2149117164313793,0.0001863539796166,True,True,False,False,False,False
515,3,sad,3,sad,1,0.378142611682415,1.2683419119456834,False,0.1445091469834248,0.3583464741706848,0.1190017684052387,0.378142611682415,False,False,False,False,False,False
1461,0,happy,0,happy,1,0.7810897747675578,0.7294699709736284,False,0.7810897747675578,0.0545787717681378,0.1323377935836712,0.0319936690386384,True,False,False,False,False,False
1485,0,happy,1,calm,0,0.4217468649148941,1.232905524505845,True,0.3423071190714836,0.4217468649148941,0.1009456222256024,0.1350003999968369,False,False,False,False,False,False
107,2,tense,0,happy,0,0.3680629362662633,1.1555072228070369,True,0.3680629362662633,0.0155976318094568,0.3373344443738461,0.2790050022304058,False,False,False,False,False,False
623,1,calm,0,happy,0,0.4673588583866755,1.1165991986363395,False,0.4673588583866755,0.0333575187250971,0.1450498359898726,0.35423377652963,False,False,False,False,False,False
115,0,happy,0,happy,1,0.7716801529129346,0.6309913635873065,False,0.7716801529129346,0.0039426963839408,0.2015276624510685,0.0228494812501594,True,False,False,False,False,False
908,0,happy,3,sad,0,0.5014412552118301,1.21519162722638,False,0.2417823260029157,0.1155578441917896,0.1412185778220494,0.5014412552118301,False,False,False,False,False,False
1789,0,happy,0,happy,1,0.9908328672250112,0.0576816947890095,False,0.9908328672250112,0.0016672196366319,0.0072196635766886,0.0002802500909789,True,False,True,False,True,False
189,0,happy,0,happy,1,0.6713579972585042,0.9601700767758992,False,0.6713579972585042,0.0466964339837431,0.1608103528618812,0.1211352076381444,False,False,False,False,False,False
1966,2,tense,2,tense,1,0.5896186252435048,0.7685052948863131,True,0.390973349660635,0.0086824542862207,0.5896186252435048,0.0107255780681346,False,False,False,False,False,False
1538,0,happy,0,happy,1,0.97906999985377,0.1074521669753849,False,0.97906999985377,0.0007405388791084,0.0196142632941094,0.0005751924653736,True,False,True,False,True,False
1173,3,sad,3,sad,1,0.9397522826989492,0.2888858896320292,True,0.0139870848778324,0.0142794877833997,0.0319811335900643,0.9397522826989492,True,False,True,False,True,False
480,3,sad,3,sad,1,0.9983030637105306,0.0139007528055473,False,0.0001852721595942,0.0011799245840241,0.0003317476419847,0.9983030637105306,True,False,True,False,True,False
1195,2,tense,3,sad,0,0.548893004655838,1.092980728563547,False,0.1478834013454616,0.2627018948396047,0.0405217009596526,0.548893004655838,False,False,False,False,False,False
1255,3,sad,3,sad,1,0.6555623749891917,0.9966428731716572,False,0.0756678996918102,0.1787704935918251,0.0899992428099115,0.6555623749891917,False,False,False,False,False,False
1416,3,sad,3,sad,1,0.4010155327618122,1.2900412387073896,True,0.2061243710418542,0.2848584915200869,0.1080016203224659,0.4010155327618122,False,False,False,False,False,False
820,0,happy,0,happy,1,0.9820130666097006,0.0975605330793987,False,0.9820130666097006,0.0011032891747163,0.0160520329295347,0.0008315981476698,True,False,True,False,True,False
228,3,sad,3,sad,1,0.8045063321789105,0.6112471442502838,False,0.1398441593052363,0.0556014821395365,4.80286390281876e-05,0.8045063321789105,True,False,True,False,False,False
7,0,happy,1,calm,0,0.8670961956183115,0.5067615042991975,False,0.0300486577364305,0.8670961956183115,0.0156456531083676,0.0872094919905066,True,True,True,True,False,False
1664,0,happy,0,happy,1,0.6096614807844162,1.049845981684259,True,0.6096614807844162,0.2229765079915523,0.0953994264205296,0.0719625862315297,False,False,False,False,False,False
1855,0,happy,2,tense,0,0.5547299295663833,0.7285186267017288,False,0.4378165225187937,0.0013316797283209,0.5547299295663833,0.0061218764418299,False,False,False,False,False,False
621,3,sad,3,sad,1,0.80815775791804,0.681619577150456,True,0.0513495812347779,0.1032083299631873,0.0372843174884716,0.80815775791804,True,False,True,False,False,False
682,1,calm,0,happy,0,0.7609539330005646,0.778639674530863,True,0.7609539330005646,0.0406389822872976,0.0577744966372847,0.1406325968603293,True,True,False,False,False,False
1495,0,happy,0,happy,1,0.6904151161511739,0.951836417979316,True,0.6904151161511739,0.1346499032030503,0.0838851823161045,0.091049795721968,False,False,False,False,False,False
1470,1,calm,3,sad,0,0.6607168187697728,0.9258519143858372,True,0.0863253869116306,0.2225775291522344,0.03038024706766,0.6607168187697728,False,False,False,False,False,False
610,0,happy,0,happy,1,0.8667834788560868,0.4723372746910769,False,0.8667834788560868,0.0284654060087632,0.1025264627921084,0.0022246686047765,True,False,True,False,False,False
2016,0,happy,0,happy,1,0.8280717551708221,0.5888958164551064,False,0.8280717551708221,0.1136174948886036,0.0520656659112622,0.0062450854466684,True,False,True,False,False,False
1260,0,happy,0,happy,1,0.8949562788009644,0.3413998508766115,False,0.8949562788009644,0.0003524826858059,0.1042204840729634,0.0004707652273433,True,False,True,False,False,False
1653,1,calm,0,happy,0,0.8139682680368423,0.5901283709511244,True,0.8139682680368423,0.02184410985404,0.1523958157747983,0.0117918146095083,True,True,True,True,False,False
616,3,sad,3,sad,1,0.6855773245294888,0.8848156373900865,True,0.1418457771961887,0.1597079201291004,0.0128689735836815,0.6855773245294888,False,False,False,False,False,False
357,0,happy,0,happy,1,0.8220217446486155,0.5829073183988124,True,0.8220217446486155,0.0190973782601455,0.1419366013258695,0.0169442777289077,True,False,True,False,False,False
379,3,sad,3,sad,1,0.9317136903603872,0.2671596105516732,False,0.0025803410474812,0.0642483247444033,0.0014576373302891,0.9317136903603872,True,False,True,False,True,False
1309,0,happy,0,happy,1,0.8239008575677872,0.4672211584932867,False,0.8239008575677872,0.0001985851166902,0.1758753689782073,2.519314012185229e-05,True,False,True,False,False,False
1341,3,sad,3,sad,1,0.5951047819107771,1.0914845188024065,True,0.1791280472651124,0.1572444998348752,0.0685226718274255,0.5951047819107771,False,False,False,False,False,False
819,1,calm,0,happy,0,0.6979090109467506,0.8204017107451566,True,0.6979090109467506,0.1073135613075768,0.1927598500740714,0.0020175765825115,False,False,False,False,False,False
1019,3,sad,3,sad,1,0.8042287270228068,0.5836883373216717,False,0.0074945055802042,0.1711405556028088,0.0171362127914714,0.8042287270228068,True,False,True,False,False,False
1771,0,happy,0,happy,1,0.6317542682091395,1.0487780973760623,True,0.6317542682091395,0.1215333212167024,0.1642078441257278,0.082504570359985,False,False,False,False,False,False
1383,1,calm,0,happy,0,0.6565201242764791,0.9392900482002362,True,0.6565201242764791,0.1888413799305756,0.1346160354713599,0.0200224610278382,False,False,False,False,False,False
726,2,tense,3,sad,0,0.5060600787401199,1.0839648895487963,False,0.1521120203038056,0.0236211183791359,0.3182067781686782,0.5060600787401199,False,False,False,False,False,False
1784,0,happy,0,happy,1,0.7377080485224724,0.7274982602000506,False,0.7377080485224724,0.2115058761710922,0.0086370176364046,0.0421490595676004,True,False,False,False,False,False
556,0,happy,0,happy,1,0.8595327893892925,0.5411544849004873,False,0.8595327893892925,0.0173033378901891,0.0738299169267217,0.0493339583432922,True,False,True,False,False,False
10,1,calm,0,happy,0,0.5673140442084332,0.8634897624607805,True,0.5673140442084332,0.0629243474785826,5.039201879951644e-16,0.3697616042897192,False,False,False,False,False,False
826,1,calm,3,sad,0,0.8538592954476675,0.5435737986428564,True,0.024371494189836,0.0968207435682416,0.0249484518077224,0.8538592954476675,True,True,True,True,False,False
1520,0,happy,0,happy,1,0.9877265095710754,0.067607630157401,False,0.9877265095710754,0.000265701997542,0.0119918787153437,1.5914288140924288e-05,True,False,True,False,True,False
1654,3,sad,3,sad,1,0.4613980529208978,1.18341252992071,False,0.2976609685768683,0.049905507499352,0.1910354862610499,0.4613980529208978,False,False,False,False,False,False
1108,3,sad,3,sad,1,0.525190414985021,1.1794257109258952,True,0.1005954108511408,0.2431344551344712,0.1310797316332658,0.525190414985021,False,False,False,False,False,False
855,3,sad,3,sad,1,0.5389976285398006,0.9704790848342764,True,0.3751499039741854,0.0372974779369542,0.0485549830676366,0.5389976285398006,False,False,False,False,False,False
1063,0,happy,0,happy,1,0.8026586314042409,0.5268541137035854,False,0.8026586314042409,0.0034509633921212,0.1915246620774269,0.0023657680537629,True,False,True,False,False,False
428,0,happy,0,happy,1,0.6052458475033442,0.9985680076742948,False,0.6052458475033442,0.0152973386056449,0.1901594914981008,0.1892973201349377,False,False,False,False,False,False
1912,0,happy,0,happy,1,0.6861362983783086,0.6828756227743442,False,0.6861362983783086,0.0019061065363833,0.300504091878732,0.0114534828850689,False,False,False,False,False,False
442,3,sad,3,sad,1,0.5342105875412623,1.06117700005354,False,0.1208749500724176,0.314156783123811,0.0307576761202653,0.5342105875412623,False,False,False,False,False,False
1057,2,tense,0,happy,0,0.6244875853260358,0.6862444211876892,True,0.6244875853260358,0.0026251186951412,0.3715658957759539,0.001321400313706,False,False,False,False,False,False
594,3,sad,3,sad,1,0.6198175340890885,1.0482328465075983,False,0.1502891252438227,0.0571792310724655,0.1727140958731373,0.6198175340890885,False,False,False,False,False,False
1192,1,calm,3,sad,0,0.8347905496756236,0.5899758142328723,True,0.0190322990296408,0.1091322699561715,0.0370448970856765,0.8347905496756236,True,True,True,True,False,False
691,2,tense,0,happy,0,0.9185344815254212,0.3679398206577501,True,0.9185344815254212,0.0188020220569645,0.0388873822210977,0.02377610875216,True,True,True,True,True,True
143,1,calm,3,sad,0,0.8522229711214702,0.4505135445942737,True,0.0034034939827203,0.1411397537837425,0.0032337855887211,0.8522229711214702,True,True,True,True,False,False
358,2,tense,0,happy,0,0.3349478746453921,1.3086735980016395,True,0.3349478746453921,0.2494374603033065,0.1015119059632221,0.3141027671595414,False,False,False,False,False,False
62,2,tense,0,happy,0,0.885450792312622,0.4523200849439318,False,0.885450792312622,0.0141451811340327,0.0777757056057453,0.0226283160309928,True,True,True,True,False,False
1580,0,happy,0,happy,1,0.9433100501696268,0.229427010990634,False,0.9433100501696268,0.0537621950769486,0.0029037091575446,2.402840604152819e-05,True,False,True,False,True,False
1391,2,tense,0,happy,0,0.561998787522316,0.7059305365404286,True,0.561998787522316,0.0015248644384579,0.4349179223179817,0.0015584250320898,False,False,False,False,False,False
1612,3,sad,0,happy,0,0.8605747918287913,0.5188894710068321,True,0.8605747918287913,0.0133026148338103,0.0944592477753758,0.0316633435509478,True,True,True,True,False,False
222,3,sad,3,sad,1,0.8845920006434123,0.4442784659241716,True,0.0103822425686909,0.0846303406481941,0.0203954252802456,0.8845920006434123,True,False,True,False,False,False
405,0,happy,0,happy,1,0.9772670050462088,0.122011781519278,False,0.9772670050462088,0.0022045180545925,0.0186503667423191,0.0018781227404057,True,False,True,False,True,False
1574,0,happy,0,happy,1,0.8426671842734019,0.4531661516520137,False,0.8426671842734019,0.0027945319457103,0.1539414315174023,0.0005968602331146,True,False,True,False,False,False
732,1,calm,0,happy,0,0.8527321517467499,0.5389338456812778,True,0.8527321517467499,0.1026850129167238,0.0201389987797786,0.0244438311240325,True,True,True,True,False,False
1738,2,tense,3,sad,0,0.361477264513572,1.2748867019218906,False,0.2087655869623025,0.0874245766550302,0.3423325677712758,0.361477264513572,False,False,False,False,False,False
1443,0,happy,1,calm,0,0.6399598012367884,0.9714053251765892,True,0.1222431300828854,0.6399598012367884,0.0285482353065162,0.2092488291362921,False,False,False,False,False,False
423,2,tense,0,happy,0,0.8183670401573181,0.6430653553139964,True,0.8183670401573181,0.0328501116639624,0.1118752693757414,0.0369075776077807,True,True,True,True,False,False
2003,0,happy,3,sad,0,0.5926231255133947,1.0561028438599491,True,0.0622425869107246,0.2469923168420791,0.0981419538458188,0.5926231255133947,False,False,False,False,False,False
614,2,tense,3,sad,0,0.5580482969681422,1.0198948297767585,True,0.1203870067993799,0.0199145205784589,0.3016501560807228,0.5580482969681422,False,False,False,False,False,False
936,0,happy,0,happy,1,0.6773006488879522,0.71156769682476,True,0.6773006488879522,0.0033281326463717,0.3031487832466761,0.0162224298343062,False,False,False,False,False,False
134,0,happy,0,happy,1,0.6371382196744283,1.041309982286854,True,0.6371382196744283,0.1561245256414016,0.0807003637775778,0.1260368961840868,False,False,False,False,False,False
758,0,happy,0,happy,1,0.6097526912887891,0.7079155350446733,True,0.6097526912887891,0.0012688555721069,0.3830895394086838,0.0058889115044924,False,False,False,False,False,False
1610,0,happy,0,happy,1,0.7010582615931829,0.8736442249121428,False,0.7010582615931829,0.1334344516818722,0.0186107658160229,0.1468965208778778,True,False,False,False,False,False
1386,0,happy,0,happy,1,0.8932606895764669,0.3740112602966347,False,0.8932606895764669,0.0060607191107313,0.098343431421866,0.0023351698268622,True,False,True,False,False,False
1273,2,tense,0,happy,0,0.7938458164532979,0.6579913782053464,True,0.7938458164532979,0.1540904634942611,0.0353546337069322,0.0167090871759379,True,True,False,False,False,False
1724,3,sad,3,sad,1,0.9823717216650644,0.1043160457409703,False,0.0080142774459091,0.0084689266213293,0.0011450595387335,0.9823717216650644,True,False,True,False,True,False
1237,0,happy,0,happy,1,0.3585468466083208,1.255856835498293,True,0.3585468466083208,0.2125796120613813,0.0731176912784576,0.3557558511694272,False,False,False,False,False,False
1358,0,happy,0,happy,1,0.9967623154322306,0.0224047901362081,False,0.9967623154322306,0.0001471143415405,0.0030891359883147,1.441343989553682e-06,True,False,True,False,True,False
45,2,tense,2,tense,1,0.5676154583692551,1.006507899426995,True,0.2312667275468508,0.0051282004720026,0.5676154583692551,0.1959896095097065,False,False,False,False,False,False
298,1,calm,3,sad,0,0.7212590495745341,0.8883365056430399,True,0.1020555716007947,0.1162789523601532,0.0604064164062341,0.7212590495745341,True,True,False,False,False,False
1204,0,happy,0,happy,1,0.9748505135377248,0.1197245268440103,False,0.9748505135377248,0.0002823400563253,0.024754172633402,0.0001129810656465,True,False,True,False,True,False
477,0,happy,0,happy,1,0.9194750055670738,0.2937374566088219,False,0.9194750055670738,0.0032298109792149,0.0772810323026305,1.4162421076862686e-05,True,False,True,False,True,False
466,0,happy,0,happy,1,0.8605908314387004,0.4253441757502463,False,0.8605908314387004,0.0022087459263275,0.1352792316737274,0.0019211938603499,True,False,True,False,False,False
661,3,sad,3,sad,1,0.6821029494206111,0.907736796654727,False,0.0813505678127209,0.0364570205875982,0.2000894562651713,0.6821029494206111,False,False,False,False,False,False
1894,0,happy,0,happy,1,0.7882919828097026,0.6383495744095167,True,0.7882919828097026,0.0285664988060792,0.1732898229112227,0.0098517050093505,True,False,False,False,False,False
1930,0,happy,0,happy,1,0.9032142261664072,0.4177617533071997,True,0.9032142261664072,0.0186316919687669,0.0473903565512349,0.0307637367785597,True,False,True,False,True,False
65,0,happy,0,happy,1,0.9607071995735168,0.2040667127862916,False,0.9607071995735168,0.0058135124854743,0.0213719031307846,0.0121073838866626,True,False,True,False,True,False
673,0,happy,0,happy,1,0.877214248975118,0.388534608844887,False,0.877214248975118,0.0020716904866276,0.1197566025579969,0.000957460527934,True,False,True,False,False,False
1757,1,calm,3,sad,0,0.8986232082049052,0.4242737992953571,False,0.015836209206221,0.0598872147345294,0.0256533618317916,0.8986232082049052,True,True,True,True,False,False
359,3,sad,3,sad,1,0.9754193047682445,0.1310500432643913,False,0.0028162782543707,0.0196522565092891,0.0021121673017357,0.9754193047682445,True,False,True,False,True,False
473,0,happy,0,happy,1,0.8452493488788605,0.5726410884017523,False,0.8452493488788605,0.0219287468198065,0.095761745609343,0.0370601723125825,True,False,True,False,False,False
1618,1,calm,0,happy,0,0.9558797061443328,0.2220601622680164,True,0.9558797061443328,0.0116153804352507,0.0263303543751438,0.0061745690550499,True,True,True,True,True,True
632,1,calm,0,happy,0,0.6772744983434678,0.9240255033645752,False,0.6772744983434678,0.1974024434884389,0.0838775492583712,0.041445507792135,False,False,False,False,False,False
1017,0,happy,0,happy,1,0.7041538268327713,0.8410123455114903,True,0.7041538268327713,0.2056495569646358,0.0666560193523764,0.0235405942269911,True,False,False,False,False,False
1264,0,happy,0,happy,1,0.888409016529719,0.4528658614202488,True,0.888409016529719,0.0612262498587369,0.0395345170050859,0.0108302234895139,True,False,True,False,False,False
688,1,calm,3,sad,0,0.6035250395536422,0.753256537417284,True,0.0057018995188021,0.3792795275648435,0.0114935358598207,0.6035250395536422,False,False,False,False,False,False
1679,0,happy,0,happy,1,0.909366871913274,0.3132036646761606,False,0.909366871913274,0.0011314009730767,0.0889964264507095,0.0005053102685527,True,False,True,False,True,False
1727,0,happy,0,happy,1,0.9906489471594492,0.0561111786215486,False,0.9906489471594492,0.0006492649413606,0.0085523694734244,0.000149404871316,True,False,True,False,True,False
988,0,happy,0,happy,1,0.6769184529781341,0.8361803779276924,True,0.6769184529781341,0.0294599371496587,0.2580619412163893,0.0355596678331494,False,False,False,False,False,False
882,0,happy,0,happy,1,0.4349430039525032,1.1581411859585322,False,0.4349430039525032,0.0267378696395705,0.3134451491137345,0.2248739834874868,False,False,False,False,False,False
1003,0,happy,1,calm,0,0.5627308458089828,1.1623542124631,True,0.1208670241137345,0.5627308458089828,0.1583212605987985,0.1580808737160017,False,False,False,False,False,False
